2.18244886398,0.125,2.1126563549,0.203515625
2.09794712067,0.1875,2.01853966713,0.2486328125
2.18521976471,0.0625,1.88312470913,0.28408203125
1.76387095451,0.3125,1.81612730026,0.34833984375
1.81398868561,0.3125,1.8427965641,0.40380859375
1.45538830757,0.5,1.79196286201,0.43544921875
1.4006125927,0.625,1.70790410042,0.46494140625
1.40535593033,0.5,1.81780934334,0.472265625
1.15511655807,0.6875,1.80735611916,0.4884765625
0.916048169136,0.625,1.7320432663,0.48798828125
0.806159615517,0.8125,1.7088342905,0.521875
0.755827248096,0.75,1.65494716167,0.52666015625
0.973746418953,0.6875,1.62068712711,0.5337890625
0.632869839668,0.8125,1.71467328072,0.541015625
0.753654241562,0.75,1.75533592701,0.54189453125
0.814301073551,0.8125,1.67234146595,0.54873046875
0.478274434805,0.9375,1.72353565693,0.5525390625
0.735734343529,0.8125,1.63196694851,0.54970703125
0.59510499239,0.875,1.84384942055,0.54677734375
0.530931711197,0.9375,1.84238493443,0.54697265625
0.720571756363,0.75,1.72344398499,0.5505859375
0.748901963234,0.75,1.69230151176,0.56220703125
0.33888977766,1.0,1.777546525,0.5580078125
0.581247627735,0.75,1.71042251587,0.56162109375
0.424495607615,0.9375,1.83622145653,0.560546875
0.589511692524,0.75,1.79618358612,0.56083984375
0.341545015574,0.9375,1.76865386963,0.56552734375
0.375252902508,0.875,1.77596116066,0.57138671875
0.517806172371,0.8125,1.7943880558,0.56123046875
0.785795986652,0.75,1.73718810081,0.5689453125
0.381255090237,0.875,1.72528576851,0.57333984375
0.457363963127,0.8125,1.78816318512,0.5666015625
0.340650051832,0.875,1.74289298058,0.56650390625
0.467761218548,0.875,1.86403203011,0.5546875
0.24770155549,0.9375,1.86259377003,0.565625
0.362852096558,0.9375,1.77179336548,0.5640625
0.511494398117,0.9375,1.76315617561,0.558984375
0.47525832057,0.875,1.83127903938,0.56640625
0.272046208382,1.0,1.80619311333,0.566015625
0.640972614288,0.75,1.85575437546,0.57158203125
0.422719657421,0.9375,1.85985577106,0.558984375
0.384193331003,0.875,1.94737112522,0.56171875
0.203777492046,1.0,1.94174814224,0.56103515625
0.294557482004,0.9375,1.88042581081,0.55185546875
0.368990719318,0.8125,1.85334253311,0.5484375
0.264949202538,1.0,1.82835388184,0.557421875
0.243937045336,0.875,1.86039245129,0.56630859375
0.24778559804,1.0,1.87718510628,0.55810546875
0.345289379358,0.9375,1.82513141632,0.555078125
0.405375748873,0.9375,1.87215280533,0.55078125
